100010414;Boston Celtics;93;2014-10-23 00:00:00;2018-10-23 00:00:00;580777
100010414;Miami Heat;16;2008-10-23 00:00:00;2021-10-23 00:00:00;850573
100010414;Philadelphia 76ers;66;2010-10-23 00:00:00;2021-10-23 00:00:00;178118
100010414;Portland Trail Blazers;51;2007-10-23 00:00:00;2018-10-23 00:00:00;1271911
100010415;Los Angeles Clippers;53;2004-10-23 00:00:00;2022-10-23 00:00:00;2554970
100010415;Memphis Grizzlies;67;2013-10-23 00:00:00;2019-10-23 00:00:00;2098962
100010415;New York Knicks;72;2003-10-23 00:00:00;2018-10-23 00:00:00;3794428
100010415;Portland Trail Blazers;25;2004-10-23 00:00:00;2022-10-23 00:00:00;451094
100010415;Sacramento Kings;34;2010-10-23 00:00:00;2021-10-23 00:00:00;918498
100010416;Boston Celtics;36;2003-10-23 00:00:00;2021-10-23 00:00:00;1172301
100010416;Charlotte Hornets;19;2015-10-23 00:00:00;2019-10-23 00:00:00;3047790
100010416;Detroit Pistons;37;2004-10-23 00:00:00;2018-10-23 00:00:00;3174639
100010416;Los Angeles Lakers;32;2017-10-23 00:00:00;2018-10-23 00:00:00;2187345
100010416;Minnesota Timberwolves;57;2012-10-23 00:00:00;2018-10-23 00:00:00;69710
100010416;Philadelphia 76ers;59;2006-10-23 00:00:00;2020-10-23 00:00:00;227619
100010416;Portland Trail Blazers;81;2008-10-23 00:00:00;2021-10-23 00:00:00;2967725
100010416;San Antonio Spurs;59;2017-10-23 00:00:00;2020-10-23 00:00:00;1575708
100010417;Los Angeles Clippers;26;2016-10-23 00:00:00;2019-10-23 00:00:00;326929
100010418;Milwaukee Bucks;62;2009-10-23 00:00:00;2019-10-23 00:00:00;3502131
100010419;Boston Celtics;51;2012-10-23 00:00:00;2018-10-23 00:00:00;3598135
100010419;Minnesota Timberwolves;98;2014-10-23 00:00:00;2022-10-23 00:00:00;845394
100010422;Charlotte Hornets;4;2015-10-23 00:00:00;2018-10-23 00:00:00;1552801
100010422;Golden State Warriors;11;2017-10-23 00:00:00;2018-10-23 00:00:00;3679284
100010422;Orlando Magic;18;2009-10-23 00:00:00;2019-10-23 00:00:00;3853989
100010422;Philadelphia 76ers;29;2007-10-23 00:00:00;2022-10-23 00:00:00;3194614
100010423;Miami Heat;92;2005-10-23 00:00:00;2020-10-23 00:00:00;3376264
100010423;New York Knicks;27;2016-10-23 00:00:00;2021-10-23 00:00:00;2297848
100010423;Orlando Magic;28;2016-10-23 00:00:00;2018-10-23 00:00:00;2075226
100010424;Charlotte Hornets;55;2017-10-23 00:00:00;2018-10-23 00:00:00;2623310
100010424;Milwaukee Bucks;92;2005-10-23 00:00:00;2021-10-23 00:00:00;2811103
100010424;Minnesota Timberwolves;75;2016-10-23 00:00:00;2018-10-23 00:00:00;743405
100010424;Orlando Magic;96;2016-10-23 00:00:00;2022-10-23 00:00:00;1373803
100010425;Chicago Bulls;48;2014-10-23 00:00:00;2021-10-23 00:00:00;3202430
100010425;Golden State Warriors;43;2007-10-23 00:00:00;2020-10-23 00:00:00;1055633
100010425;Memphis Grizzlies;8;2006-10-23 00:00:00;2019-10-23 00:00:00;2545567
100010425;New York Knicks;73;2007-10-23 00:00:00;2018-10-23 00:00:00;2131703
100010426;Memphis Grizzlies;96;2012-10-23 00:00:00;2022-10-23 00:00:00;3685148
100010427;Charlotte Hornets;71;2009-10-23 00:00:00;2019-10-23 00:00:00;3107714
100010429;Boston Celtics;14;2007-10-23 00:00:00;2022-10-23 00:00:00;1082078
100010429;Chicago Bulls;57;2005-10-23 00:00:00;2022-10-23 00:00:00;1216926
100010429;Denver Nuggets;63;2016-10-23 00:00:00;2020-10-23 00:00:00;792224
100010429;Golden State Warriors;68;2004-10-23 00:00:00;2021-10-23 00:00:00;179677
100010429;Los Angeles Clippers;18;2013-10-23 00:00:00;2020-10-23 00:00:00;1910129
100010429;New Orleans Pelicans;69;2005-10-23 00:00:00;2021-10-23 00:00:00;2942565
100010429;New York Knicks;76;2015-10-23 00:00:00;2022-10-23 00:00:00;1880245
100010429;Oklahoma City Thunder;26;2014-10-23 00:00:00;2022-10-23 00:00:00;2814839
100010430;New York Knicks;48;2006-10-23 00:00:00;2019-10-23 00:00:00;2427087
100010430;Toronto Raptors;7;2014-10-23 00:00:00;2018-10-23 00:00:00;3755225
100010433;New York Knicks;58;2005-10-23 00:00:00;2019-10-23 00:00:00;317630
100010433;Oklahoma City Thunder;26;2011-10-23 00:00:00;2020-10-23 00:00:00;1005943
100010434;Dallas Mavericks;95;2007-10-23 00:00:00;2021-10-23 00:00:00;3871041
100010434;Los Angeles Clippers;66;2014-10-23 00:00:00;2022-10-23 00:00:00;191185
100010434;Memphis Grizzlies;48;2015-10-23 00:00:00;2019-10-23 00:00:00;2503308
100010434;Washington Wizards;97;2017-10-23 00:00:00;2022-10-23 00:00:00;3811096
100010436;Charlotte Hornets;27;2006-10-23 00:00:00;2022-10-23 00:00:00;773849
100010436;Indiana Pacers;23;2006-10-23 00:00:00;2018-10-23 00:00:00;177149
100010436;Los Angeles Clippers;85;2011-10-23 00:00:00;2019-10-23 00:00:00;1571450
100010436;Philadelphia 76ers;70;2003-10-23 00:00:00;2019-10-23 00:00:00;2509375
100010437;Denver Nuggets;17;2011-10-23 00:00:00;2020-10-23 00:00:00;982474
100010438;Chicago Bulls;34;2012-10-23 00:00:00;2021-10-23 00:00:00;3234383
100010438;Milwaukee Bucks;21;2010-10-23 00:00:00;2022-10-23 00:00:00;1453250
100010438;New Orleans Pelicans;85;2013-10-23 00:00:00;2020-10-23 00:00:00;3425653
100010438;Philadelphia 76ers;73;2003-10-23 00:00:00;2022-10-23 00:00:00;3702372
100010438;Sacramento Kings;22;2016-10-23 00:00:00;2021-10-23 00:00:00;968171
100010438;Toronto Raptors;3;2010-10-23 00:00:00;2022-10-23 00:00:00;2277099
100010439;Denver Nuggets;57;2015-10-23 00:00:00;2018-10-23 00:00:00;516156
100010439;Sacramento Kings;43;2010-10-23 00:00:00;2020-10-23 00:00:00;1502804
100010440;San Antonio Spurs;59;2003-10-23 00:00:00;2020-10-23 00:00:00;3231935
100010442;San Antonio Spurs;28;2015-10-23 00:00:00;2020-10-23 00:00:00;3881525
100010443;Chicago Bulls;2;2003-10-23 00:00:00;2020-10-23 00:00:00;661579
100010443;Portland Trail Blazers;93;2011-10-23 00:00:00;2022-10-23 00:00:00;1093437
100010444;Portland Trail Blazers;78;2015-10-23 00:00:00;2018-10-23 00:00:00;1636275
100010445;Miami Heat;70;2009-10-23 00:00:00;2018-10-23 00:00:00;1135019
100010446;Los Angeles Clippers;29;2014-10-23 00:00:00;2019-10-23 00:00:00;520364
100010446;Milwaukee Bucks;31;2008-10-23 00:00:00;2021-10-23 00:00:00;2838896
100010446;San Antonio Spurs;83;2011-10-23 00:00:00;2020-10-23 00:00:00;1274304
100010447;Dallas Mavericks;5;2015-10-23 00:00:00;2022-10-23 00:00:00;3118089
100010447;Los Angeles Clippers;61;2009-10-23 00:00:00;2022-10-23 00:00:00;3723861
100010447;Washington Wizards;89;2014-10-23 00:00:00;2022-10-23 00:00:00;3177322
100010448;Los Angeles Clippers;77;2011-10-23 00:00:00;2020-10-23 00:00:00;2134244
100010448;Memphis Grizzlies;55;2009-10-23 00:00:00;2019-10-23 00:00:00;3931294
100010448;Milwaukee Bucks;43;2010-10-23 00:00:00;2019-10-23 00:00:00;2748060
100010448;Portland Trail Blazers;5;2006-10-23 00:00:00;2018-10-23 00:00:00;1347801
100010448;Sacramento Kings;82;2010-10-23 00:00:00;2020-10-23 00:00:00;1203292
100010451;Denver Nuggets;85;2003-10-23 00:00:00;2018-10-23 00:00:00;663295
100010451;Portland Trail Blazers;54;2011-10-23 00:00:00;2019-10-23 00:00:00;2778605
100010454;Atlanta Hawks;28;2013-10-23 00:00:00;2019-10-23 00:00:00;3595159
100010455;Cleveland Cavaliers;74;2017-10-23 00:00:00;2021-10-23 00:00:00;3198073
100010455;Denver Nuggets;14;2010-10-23 00:00:00;2022-10-23 00:00:00;2568171
100010455;Los Angeles Lakers;74;2013-10-23 00:00:00;2021-10-23 00:00:00;1736512
100010455;New York Knicks;27;2003-10-23 00:00:00;2022-10-23 00:00:00;1561375
100010456;Atlanta Hawks;50;2005-10-23 00:00:00;2022-10-23 00:00:00;1724338
100010456;Chicago Bulls;21;2013-10-23 00:00:00;2021-10-23 00:00:00;2124930
100010456;Cleveland Cavaliers;4;2015-10-23 00:00:00;2019-10-23 00:00:00;2413570
100010456;Denver Nuggets;79;2006-10-23 00:00:00;2020-10-23 00:00:00;62714
100010456;Los Angeles Lakers;23;2010-10-23 00:00:00;2022-10-23 00:00:00;1392914
100010456;Milwaukee Bucks;65;2016-10-23 00:00:00;2018-10-23 00:00:00;2338378
100010456;Oklahoma City Thunder;58;2016-10-23 00:00:00;2020-10-23 00:00:00;2060932
100010456;Philadelphia 76ers;71;2014-10-23 00:00:00;2018-10-23 00:00:00;2078028
100010457;Atlanta Hawks;95;2007-10-23 00:00:00;2021-10-23 00:00:00;72756
100010457;Detroit Pistons;9;2004-10-23 00:00:00;2020-10-23 00:00:00;874804
100010457;Houston Rockets;82;2013-10-23 00:00:00;2021-10-23 00:00:00;3461126
100010457;Los Angeles Clippers;21;2006-10-23 00:00:00;2018-10-23 00:00:00;2525513
100010457;New Orleans Pelicans;30;2016-10-23 00:00:00;2018-10-23 00:00:00;2749442
100010458;Cleveland Cavaliers;23;2016-10-23 00:00:00;2022-10-23 00:00:00;336958
100010459;Houston Rockets;11;2013-10-23 00:00:00;2018-10-23 00:00:00;3832668
100010459;Minnesota Timberwolves;1;2016-10-23 00:00:00;2020-10-23 00:00:00;3752792
100010461;Toronto Raptors;74;2007-10-23 00:00:00;2020-10-23 00:00:00;1747411
100010463;Atlanta Hawks;18;2017-10-23 00:00:00;2018-10-23 00:00:00;2393532
100010463;Dallas Mavericks;19;2015-10-23 00:00:00;2018-10-23 00:00:00;2384914
100010463;Orlando Magic;97;2006-10-23 00:00:00;2018-10-23 00:00:00;2168197
100010463;Washington Wizards;24;2013-10-23 00:00:00;2021-10-23 00:00:00;2238278
100010464;Dallas Mavericks;52;2013-10-23 00:00:00;2022-10-23 00:00:00;2952570
100010464;Indiana Pacers;44;2010-10-23 00:00:00;2020-10-23 00:00:00;398050
100010464;Sacramento Kings;80;2007-10-23 00:00:00;2021-10-23 00:00:00;1469043
100010464;Toronto Raptors;85;2003-10-23 00:00:00;2018-10-23 00:00:00;2469654
100010467;Milwaukee Bucks;72;2006-10-23 00:00:00;2019-10-23 00:00:00;3909137
100010467;Washington Wizards;18;2005-10-23 00:00:00;2018-10-23 00:00:00;2341575
100010469;Atlanta Hawks;40;2004-10-23 00:00:00;2021-10-23 00:00:00;907471
100010470;Dallas Mavericks;58;2003-10-23 00:00:00;2022-10-23 00:00:00;122669
100010470;Miami Heat;26;2017-10-23 00:00:00;2022-10-23 00:00:00;3903171
100010470;New York Knicks;14;2012-10-23 00:00:00;2020-10-23 00:00:00;1871948
100010471;Chicago Bulls;94;2007-10-23 00:00:00;2021-10-23 00:00:00;167790
100010472;Oklahoma City Thunder;64;2010-10-23 00:00:00;2022-10-23 00:00:00;3971311
100010473;Houston Rockets;38;2010-10-23 00:00:00;2022-10-23 00:00:00;3020774
100010473;Memphis Grizzlies;36;2005-10-23 00:00:00;2022-10-23 00:00:00;3289424
100010474;Boston Celtics;91;2008-10-23 00:00:00;2019-10-23 00:00:00;2620524
100010474;Cleveland Cavaliers;1;2006-10-23 00:00:00;2018-10-23 00:00:00;1544462
100010474;Minnesota Timberwolves;65;2004-10-23 00:00:00;2019-10-23 00:00:00;3884605
100010477;Golden State Warriors;53;2015-10-23 00:00:00;2018-10-23 00:00:00;2828525
100010478;Washington Wizards;93;2017-10-23 00:00:00;2020-10-23 00:00:00;2157262
100010479;New York Knicks;90;2004-10-23 00:00:00;2020-10-23 00:00:00;3531260
100010479;Sacramento Kings;31;2015-10-23 00:00:00;2018-10-23 00:00:00;2982434
100010480;Boston Celtics;80;2012-10-23 00:00:00;2019-10-23 00:00:00;3109471
100010480;Cleveland Cavaliers;36;2014-10-23 00:00:00;2020-10-23 00:00:00;3227494
100010480;Los Angeles Clippers;42;2003-10-23 00:00:00;2019-10-23 00:00:00;1299564
100010480;Minnesota Timberwolves;91;2016-10-23 00:00:00;2021-10-23 00:00:00;1623581
100010480;Oklahoma City Thunder;42;2009-10-23 00:00:00;2019-10-23 00:00:00;3938340
100010480;Portland Trail Blazers;71;2010-10-23 00:00:00;2018-10-23 00:00:00;3678589
100010480;Toronto Raptors;91;2005-10-23 00:00:00;2018-10-23 00:00:00;823917
100010482;Cleveland Cavaliers;29;2006-10-23 00:00:00;2022-10-23 00:00:00;947889
100010482;Washington Wizards;46;2013-10-23 00:00:00;2021-10-23 00:00:00;2111859
100010483;Atlanta Hawks;45;2015-10-23 00:00:00;2021-10-23 00:00:00;2036385
100010483;Oklahoma City Thunder;96;2003-10-23 00:00:00;2020-10-23 00:00:00;1626311
100010483;Washington Wizards;27;2015-10-23 00:00:00;2019-10-23 00:00:00;3018017
100010484;Chicago Bulls;2;2015-10-23 00:00:00;2020-10-23 00:00:00;1214365
100010484;Philadelphia 76ers;96;2015-10-23 00:00:00;2019-10-23 00:00:00;2335606
100010487;Atlanta Hawks;12;2011-10-23 00:00:00;2021-10-23 00:00:00;67883
100010487;Memphis Grizzlies;48;2009-10-23 00:00:00;2021-10-23 00:00:00;2052482
100010491;Sacramento Kings;75;2011-10-23 00:00:00;2021-10-23 00:00:00;2817437
100010492;Chicago Bulls;20;2008-10-23 00:00:00;2019-10-23 00:00:00;1746316
100010492;Milwaukee Bucks;90;2007-10-23 00:00:00;2018-10-23 00:00:00;560112
100010492;New York Knicks;29;2006-10-23 00:00:00;2020-10-23 00:00:00;3375937
100010492;Portland Trail Blazers;46;2007-10-23 00:00:00;2018-10-23 00:00:00;1142410
100010492;San Antonio Spurs;31;2015-10-23 00:00:00;2020-10-23 00:00:00;24563
100010493;Chicago Bulls;27;2005-10-23 00:00:00;2021-10-23 00:00:00;920358
100010493;Dallas Mavericks;98;2008-10-23 00:00:00;2020-10-23 00:00:00;1969913
100010493;Los Angeles Clippers;9;2007-10-23 00:00:00;2022-10-23 00:00:00;76407
100010493;New York Knicks;96;2009-10-23 00:00:00;2022-10-23 00:00:00;3587661
100010496;Atlanta Hawks;84;2005-10-23 00:00:00;2022-10-23 00:00:00;611206
100010497;Indiana Pacers;35;2012-10-23 00:00:00;2022-10-23 00:00:00;129872
100010497;Memphis Grizzlies;51;2012-10-23 00:00:00;2020-10-23 00:00:00;387354
100010497;Utah Jazz;5;2007-10-23 00:00:00;2021-10-23 00:00:00;1530817
100010498;Houston Rockets;77;2010-10-23 00:00:00;2021-10-23 00:00:00;1173444
100010498;Memphis Grizzlies;13;2014-10-23 00:00:00;2018-10-23 00:00:00;2184357
100010499;Minnesota Timberwolves;35;2005-10-23 00:00:00;2019-10-23 00:00:00;333939
100010502;Golden State Warriors;50;2011-10-23 00:00:00;2019-10-23 00:00:00;2874727
100010502;Los Angeles Clippers;88;2006-10-23 00:00:00;2020-10-23 00:00:00;3440069
100010502;Los Angeles Lakers;39;2011-10-23 00:00:00;2019-10-23 00:00:00;2685630
100010502;Miami Heat;20;2004-10-23 00:00:00;2022-10-23 00:00:00;3495527
100010502;Minnesota Timberwolves;24;2016-10-23 00:00:00;2018-10-23 00:00:00;1940315
100010502;New York Knicks;60;2005-10-23 00:00:00;2022-10-23 00:00:00;2852546
100010502;Washington Wizards;77;2004-10-23 00:00:00;2019-10-23 00:00:00;2803835
100010503;Los Angeles Clippers;71;2004-10-23 00:00:00;2020-10-23 00:00:00;350300
100010503;Orlando Magic;21;2005-10-23 00:00:00;2019-10-23 00:00:00;21535
100010503;Toronto Raptors;22;2009-10-23 00:00:00;2018-10-23 00:00:00;3493434
100010505;Detroit Pistons;48;2014-10-23 00:00:00;2021-10-23 00:00:00;2858219
100010505;Memphis Grizzlies;55;2009-10-23 00:00:00;2020-10-23 00:00:00;3511697
100010505;Miami Heat;67;2017-10-23 00:00:00;2020-10-23 00:00:00;2221226
100010505;Milwaukee Bucks;13;2010-10-23 00:00:00;2019-10-23 00:00:00;2969604
100010505;New York Knicks;31;2012-10-23 00:00:00;2019-10-23 00:00:00;1192863
100010505;Orlando Magic;48;2014-10-23 00:00:00;2020-10-23 00:00:00;2048704
100010505;Sacramento Kings;99;2015-10-23 00:00:00;2019-10-23 00:00:00;1907032
100010505;San Antonio Spurs;42;2014-10-23 00:00:00;2020-10-23 00:00:00;238505
100010507;Dallas Mavericks;6;2007-10-23 00:00:00;2022-10-23 00:00:00;337783
100010508;Cleveland Cavaliers;27;2008-10-23 00:00:00;2020-10-23 00:00:00;271338
100010508;Golden State Warriors;59;2017-10-23 00:00:00;2022-10-23 00:00:00;1723690
100010510;Dallas Mavericks;65;2014-10-23 00:00:00;2018-10-23 00:00:00;314416
100010510;Detroit Pistons;10;2016-10-23 00:00:00;2018-10-23 00:00:00;1267452
100010510;Milwaukee Bucks;78;2004-10-23 00:00:00;2018-10-23 00:00:00;2131963
100010510;Toronto Raptors;55;2015-10-23 00:00:00;2022-10-23 00:00:00;2115381
100010511;Charlotte Hornets;1;2015-10-23 00:00:00;2020-10-23 00:00:00;1750199
100010511;Milwaukee Bucks;41;2013-10-23 00:00:00;2018-10-23 00:00:00;3949913
100010511;Toronto Raptors;82;2004-10-23 00:00:00;2019-10-23 00:00:00;754540
100010513;Los Angeles Clippers;76;2007-10-23 00:00:00;2022-10-23 00:00:00;2743443
100010513;Los Angeles Lakers;18;2007-10-23 00:00:00;2018-10-23 00:00:00;2215353
100010513;New York Knicks;70;2010-10-23 00:00:00;2021-10-23 00:00:00;3306444
100010514;Chicago Bulls;36;2013-10-23 00:00:00;2018-10-23 00:00:00;2563029
100010514;Cleveland Cavaliers;54;2003-10-23 00:00:00;2021-10-23 00:00:00;2600281
100010514;Miami Heat;25;2004-10-23 00:00:00;2021-10-23 00:00:00;2339933
100010515;Boston Celtics;73;2009-10-23 00:00:00;2022-10-23 00:00:00;1432484
100010515;Denver Nuggets;92;2015-10-23 00:00:00;2021-10-23 00:00:00;3922695
100010515;Houston Rockets;62;2015-10-23 00:00:00;2020-10-23 00:00:00;3242455
100010515;Los Angeles Clippers;57;2014-10-23 00:00:00;2022-10-23 00:00:00;3680614
100010515;Los Angeles Lakers;18;2007-10-23 00:00:00;2021-10-23 00:00:00;520550
100010515;Orlando Magic;68;2003-10-23 00:00:00;2021-10-23 00:00:00;2221469
100010515;Portland Trail Blazers;15;2008-10-23 00:00:00;2021-10-23 00:00:00;3070234
100010516;Miami Heat;12;2014-10-23 00:00:00;2021-10-23 00:00:00;831055
100010516;Minnesota Timberwolves;41;2013-10-23 00:00:00;2021-10-23 00:00:00;3030200
100010517;Indiana Pacers;68;2005-10-23 00:00:00;2019-10-23 00:00:00;3105101
100010518;Chicago Bulls;6;2016-10-23 00:00:00;2018-10-23 00:00:00;66284
100010518;Cleveland Cavaliers;77;2016-10-23 00:00:00;2021-10-23 00:00:00;1620544
100010518;Detroit Pistons;84;2015-10-23 00:00:00;2019-10-23 00:00:00;3517422
100010519;Boston Celtics;14;2008-10-23 00:00:00;2021-10-23 00:00:00;2095762
100010519;Charlotte Hornets;87;2007-10-23 00:00:00;2019-10-23 00:00:00;2885110
100010519;Portland Trail Blazers;4;2011-10-23 00:00:00;2020-10-23 00:00:00;1532500
100010520;Boston Celtics;92;2017-10-23 00:00:00;2020-10-23 00:00:00;228637
100010520;Detroit Pistons;99;2003-10-23 00:00:00;2020-10-23 00:00:00;3160300
100010520;New York Knicks;92;2007-10-23 00:00:00;2020-10-23 00:00:00;2662975
100010521;Miami Heat;97;2009-10-23 00:00:00;2019-10-23 00:00:00;2079714
100010523;Charlotte Hornets;56;2008-10-23 00:00:00;2018-10-23 00:00:00;3191010
100010523;Chicago Bulls;37;2008-10-23 00:00:00;2021-10-23 00:00:00;2751109
100010523;Memphis Grizzlies;66;2015-10-23 00:00:00;2018-10-23 00:00:00;3071865
100010523;Milwaukee Bucks;51;2017-10-23 00:00:00;2022-10-23 00:00:00;1516255
100010527;Detroit Pistons;6;2010-10-23 00:00:00;2021-10-23 00:00:00;1869118
100010527;Golden State Warriors;87;2011-10-23 00:00:00;2022-10-23 00:00:00;156758
100010527;Philadelphia 76ers;84;2008-10-23 00:00:00;2020-10-23 00:00:00;3648027
100010528;Minnesota Timberwolves;81;2005-10-23 00:00:00;2022-10-23 00:00:00;3610873
100010528;Portland Trail Blazers;4;2013-10-23 00:00:00;2018-10-23 00:00:00;1665731
100010528;Washington Wizards;31;2015-10-23 00:00:00;2022-10-23 00:00:00;662415
100010529;Houston Rockets;75;2007-10-23 00:00:00;2020-10-23 00:00:00;1693061
100010529;Sacramento Kings;99;2015-10-23 00:00:00;2020-10-23 00:00:00;2816644
100010530;Milwaukee Bucks;55;2008-10-23 00:00:00;2022-10-23 00:00:00;2524667
100010531;Cleveland Cavaliers;84;2008-10-23 00:00:00;2021-10-23 00:00:00;3818907
100010531;Houston Rockets;51;2011-10-23 00:00:00;2018-10-23 00:00:00;2618883
100010532;Golden State Warriors;13;2016-10-23 00:00:00;2022-10-23 00:00:00;2885291
100010532;Indiana Pacers;91;2014-10-23 00:00:00;2020-10-23 00:00:00;2264748
100010532;San Antonio Spurs;11;2003-10-23 00:00:00;2018-10-23 00:00:00;2491464
100010533;Boston Celtics;74;2003-10-23 00:00:00;2020-10-23 00:00:00;3036774
100010533;Cleveland Cavaliers;11;2003-10-23 00:00:00;2020-10-23 00:00:00;131373
100010533;Dallas Mavericks;10;2016-10-23 00:00:00;2019-10-23 00:00:00;3038535
100010534;Utah Jazz;56;2010-10-23 00:00:00;2020-10-23 00:00:00;2128763
100010535;Boston Celtics;52;2014-10-23 00:00:00;2019-10-23 00:00:00;1349442
100010535;Detroit Pistons;64;2007-10-23 00:00:00;2021-10-23 00:00:00;1482930
100010535;Los Angeles Clippers;97;2007-10-23 00:00:00;2018-10-23 00:00:00;1115543
100010535;New York Knicks;70;2012-10-23 00:00:00;2021-10-23 00:00:00;3440429
100010535;Oklahoma City Thunder;25;2004-10-23 00:00:00;2021-10-23 00:00:00;3546998
100010538;Atlanta Hawks;40;2012-10-23 00:00:00;2018-10-23 00:00:00;1101776
100010538;Detroit Pistons;12;2016-10-23 00:00:00;2018-10-23 00:00:00;2292597
100010538;Indiana Pacers;56;2012-10-23 00:00:00;2022-10-23 00:00:00;3803348
100010538;Minnesota Timberwolves;93;2008-10-23 00:00:00;2019-10-23 00:00:00;2178116
100010538;Oklahoma City Thunder;19;2004-10-23 00:00:00;2019-10-23 00:00:00;1445177
100010538;Philadelphia 76ers;91;2009-10-23 00:00:00;2018-10-23 00:00:00;3840822
100010539;Cleveland Cavaliers;47;2015-10-23 00:00:00;2022-10-23 00:00:00;2036461
100010539;Denver Nuggets;85;2015-10-23 00:00:00;2018-10-23 00:00:00;653080
100010539;Oklahoma City Thunder;92;2014-10-23 00:00:00;2022-10-23 00:00:00;37837
100010539;Washington Wizards;26;2005-10-23 00:00:00;2019-10-23 00:00:00;3226166
100010542;Los Angeles Clippers;93;2012-10-23 00:00:00;2021-10-23 00:00:00;2741964
100010542;Toronto Raptors;14;2011-10-23 00:00:00;2021-10-23 00:00:00;652877
100010546;Cleveland Cavaliers;3;2016-10-23 00:00:00;2021-10-23 00:00:00;1344684
100010546;Dallas Mavericks;79;2017-10-23 00:00:00;2022-10-23 00:00:00;482810
100010546;Utah Jazz;40;2003-10-23 00:00:00;2022-10-23 00:00:00;2076509
100010547;Charlotte Hornets;78;2005-10-23 00:00:00;2021-10-23 00:00:00;2264066
100010547;San Antonio Spurs;39;2015-10-23 00:00:00;2022-10-23 00:00:00;3162262
100010547;Toronto Raptors;39;2012-10-23 00:00:00;2019-10-23 00:00:00;1577788
100010548;Memphis Grizzlies;27;2014-10-23 00:00:00;2020-10-23 00:00:00;3545088
100010548;Miami Heat;80;2015-10-23 00:00:00;2019-10-23 00:00:00;3289397
100010548;Orlando Magic;61;2016-10-23 00:00:00;2019-10-23 00:00:00;861019
100010549;Atlanta Hawks;5;2016-10-23 00:00:00;2021-10-23 00:00:00;1408349
100010549;Houston Rockets;94;2014-10-23 00:00:00;2020-10-23 00:00:00;3518300
100010549;Los Angeles Clippers;7;2007-10-23 00:00:00;2022-10-23 00:00:00;1962540
100010549;Los Angeles Lakers;21;2004-10-23 00:00:00;2020-10-23 00:00:00;2750221
100010549;Philadelphia 76ers;71;2014-10-23 00:00:00;2020-10-23 00:00:00;298463
100010549;Toronto Raptors;8;2008-10-23 00:00:00;2020-10-23 00:00:00;305258
100010550;Atlanta Hawks;25;2012-10-23 00:00:00;2019-10-23 00:00:00;66235
100010550;Milwaukee Bucks;16;2016-10-23 00:00:00;2020-10-23 00:00:00;2312330
100010550;Utah Jazz;62;2014-10-23 00:00:00;2021-10-23 00:00:00;191238
100010551;Cleveland Cavaliers;26;2004-10-23 00:00:00;2021-10-23 00:00:00;386065
100010551;Los Angeles Clippers;60;2007-10-23 00:00:00;2019-10-23 00:00:00;2116793
100010551;Milwaukee Bucks;34;2003-10-23 00:00:00;2020-10-23 00:00:00;2572297
100010551;Minnesota Timberwolves;17;2008-10-23 00:00:00;2021-10-23 00:00:00;2431385
100010551;Portland Trail Blazers;5;2014-10-23 00:00:00;2018-10-23 00:00:00;479417
100010551;Utah Jazz;38;2012-10-23 00:00:00;2020-10-23 00:00:00;2958394
100010553;Houston Rockets;98;2014-10-23 00:00:00;2022-10-23 00:00:00;2405751
100010553;Toronto Raptors;20;2004-10-23 00:00:00;2019-10-23 00:00:00;277528
100010554;New York Knicks;75;2005-10-23 00:00:00;2022-10-23 00:00:00;2122366
100010555;Houston Rockets;70;2012-10-23 00:00:00;2021-10-23 00:00:00;862203
100010555;Indiana Pacers;41;2012-10-23 00:00:00;2019-10-23 00:00:00;1827213
100010555;Los Angeles Lakers;68;2005-10-23 00:00:00;2021-10-23 00:00:00;1121041
100010555;New York Knicks;45;2017-10-23 00:00:00;2022-10-23 00:00:00;3610416
100010555;Sacramento Kings;6;2009-10-23 00:00:00;2022-10-23 00:00:00;3615751
100010558;Dallas Mavericks;28;2006-10-23 00:00:00;2019-10-23 00:00:00;3617391
100010558;Sacramento Kings;91;2014-10-23 00:00:00;2021-10-23 00:00:00;1935586
100010558;Toronto Raptors;35;2007-10-23 00:00:00;2021-10-23 00:00:00;3639418
100010559;Minnesota Timberwolves;36;2017-10-23 00:00:00;2020-10-23 00:00:00;254355
100010560;Golden State Warriors;67;2004-10-23 00:00:00;2022-10-23 00:00:00;3677159
100010560;Miami Heat;26;2012-10-23 00:00:00;2021-10-23 00:00:00;291001
100010560;Philadelphia 76ers;41;2013-10-23 00:00:00;2018-10-23 00:00:00;652932
100010560;Portland Trail Blazers;16;2012-10-23 00:00:00;2020-10-23 00:00:00;283156
100010561;Atlanta Hawks;80;2006-10-23 00:00:00;2018-10-23 00:00:00;2301642
100010561;Cleveland Cavaliers;22;2004-10-23 00:00:00;2022-10-23 00:00:00;3921233
100010561;Memphis Grizzlies;60;2014-10-23 00:00:00;2021-10-23 00:00:00;3239825
100010561;Sacramento Kings;11;2012-10-23 00:00:00;2018-10-23 00:00:00;397816
100010564;Toronto Raptors;19;2017-10-23 00:00:00;2018-10-23 00:00:00;2464474
100010565;Dallas Mavericks;24;2013-10-23 00:00:00;2022-10-23 00:00:00;2937678
100010565;Minnesota Timberwolves;33;2014-10-23 00:00:00;2020-10-23 00:00:00;1377257
100010566;Portland Trail Blazers;97;2011-10-23 00:00:00;2021-10-23 00:00:00;2657454
