100010039;Brent;Barry;united states;M;\N
100010040;Jon;Barry;united states;M;\N
100010041;Eddie;Basden;united states;M;\N
100010042;Brandon;Bass;united states;M;\N
100010043;Esteban;Batista;united states;M;\N
100010044;Tony;Battie;united states;M;\N
100010045;Shane;Battier;united states;M;\N
100010046;Lonny;Baxter;united states;M;\N
100010049;Charlie;Bell;united states;M;\N
100010050;Raja;Bell;united states;M;\N
100010051;Jonathan;Bender;united states;M;\N
100010052;Mike;Bibby;united states;M;\N
100010053;Andris;Biedriņš;united states;M;\N
100010056;Andray;Blatche;united states;M;\N
100010057;Mark;Blount;united states;M;\N
100010063;Andrew;Bogut;united states;M;\N
100010064;Matt;Bonner;united states;M;\N
100010065;Calvin;Booth;united states;M;\N
100010066;Carlos;Boozer;united states;M;\N
100010067;Chris;Bosh;united states;M;\N
100010068;Bruce;Bowen;united states;M;\N
100010070;Earl;Boykins;united states;M;\N
100010071;Michael;Bradley;united states;M;\N
100010072;Elton;Brand;united states;M;\N
100010073;Primož;Brezec;united states;M;\N
100010074;Devin;Brown;united states;M;\N
100010075;Kwame;Brown;united states;M;\N
100010076;P.J.;Brown;united states;M;\N
100010080;Kobe;Bryant;united states;M;\N
100010082;Pat;Burke;united states;M;\N
100010083;Antonio;Burks;united states;M;\N
100010086;Jackie;Butler;united states;M;\N
100010087;Rasual;Butler;united states;M;\N
100010088;Andrew;Bynum;united states;M;\N
100010089;Will;Bynum;united states;M;\N
100010090;Žarko;Čabarkapa;united states;M;\N
100010091;José;Calderón;united states;M;\N
100010092;Marcus;Camby;united states;M;\N
100010093;Brian;Cardinal;united states;M;\N
100010094;Matt;Carroll;united states;M;\N
100010096;Vince;Carter;united states;M;\N
100010098;Kelvin;Cato;united states;M;\N
100010101;Tyson;Chandler;united states;M;\N
100010103;Josh;Childress;united states;M;\N
100010105;Speedy;Claxton;united states;M;\N
100010106;Mateen;Cleaves;united states;M;\N
100010108;Jason;Collins;united states;M;\N
100010109;Nick;Collison;united states;M;\N
100010110;Brian;Cook;united states;M;\N
100010111;Jamal;Crawford;united states;M;\N
100010112;Austin;Croshere;united states;M;\N
100010113;Eddy;Curry;united states;M;\N
100010114;Samuel;Dalembert;united states;M;\N
100010115;Erick;Dampier;united states;M;\N
100010116;Antonio;Daniels;united states;M;\N
100010117;Marquis;Daniels;united states;M;\N
100010118;Antonio;Davis;united states;M;\N
100010121;Baron;Davis;united states;M;\N
100010122;Dale;Davis;united states;M;\N
100010123;Josh;Davis;united states;M;\N
100010127;Ricky;Davis;united states;M;\N
100010130;Carlos;Delfino;united states;M;\N
100010131;Tony;Delk;united states;M;\N
100010134;Luol;Deng;united states;M;\N
100010135;Boris;Diaw;united states;M;\N
100010136;Dan;Dickau;united states;M;\N
100010137;Travis;Diener;united states;M;\N
100010138;Ike;Diogu;united states;M;\N
100010140;Juan;Dixon;united states;M;\N
100010141;Michael;Doleac;united states;M;\N
100010143;Chris;Duhon;united states;M;\N
100010146;Ronald;Dupree;united states;M;\N
100010147;John;Edwards;united states;M;\N
100010151;Monta;Ellis;united states;M;\N
100010152;Francisco;Elson;united states;M;\N
100010153;Melvin;Ely;united states;M;\N
100010154;Maurice;Evans;united states;M;\N
100010155;Reggie;Evans;united states;M;\N
100010158;Daniel;Ewing;united states;M;\N
100010159;Noel;Felix;united states;M;\N
100010160;Raymond;Felton;united states;M;\N
100010161;Michael;Finley;united states;M;\N
100010163;Gerald;Fitch;united states;M;\N
100010164;Marcus;Fizer;united states;M;\N
100010165;Sharrod;Ford;united states;M;\N
100010166;T.J.;Ford;united states;M;\N
100010167;Danny;Fortson;united states;M;\N
100010168;Jeff;Foster;united states;M;\N
100010169;Adonal;Foyle;united states;M;\N
100010170;Richie;Frahm;united states;M;\N
100010173;Steve;Francis;united states;M;\N
100010176;Channing;Frye;united states;M;\N
100010177;Dan;Gadzuric;united states;M;\N
100010178;Deng;Gai;united states;M;\N
100010179;Reece;Gaines;united states;M;\N
100010180;Francisco;García;united states;M;\N
100010181;Kevin;Garnett;united states;M;\N
100010182;Pat;Garrity;united states;M;\N
100010183;Pau;Gasol;united states;M;\N
100010184;Devean;George;united states;M;\N
100010185;Eddie;Gill;united states;M;\N
100010186;Manu;Ginóbili;united states;M;\N
100010187;Gordan;Giriček;united states;M;\N
100010189;Ryan;Gomes;united states;M;\N
100010190;Drew;Gooden;united states;M;\N
100010191;Ben;Gordon;united states;M;\N
100010192;Joey;Graham;united states;M;\N
100010193;Stephen;Graham;united states;M;\N
100010197;Danny;Granger;united states;M;\N
100010198;Brian;Grant;united states;M;\N
100010199;Devin;Green;united states;M;\N
100010200;Gerald;Green;united states;M;\N
100010202;Orien;Greene;united states;M;\N
100010204;Eddie;Griffin;united states;M;\N
100010205;Anthony;Grundy;united states;M;\N
100010206;Richard;Hamilton;united states;M;\N
100010207;Zendon;Hamilton;united states;M;\N
100010210;Anfernee;Hardaway;united states;M;\N
100010211;Matt;Harpring;united states;M;\N
100010212;Al;Harrington;united states;M;\N
100010213;Othella;Harrington;united states;M;\N
100010214;Devin;Harris;united states;M;\N
100010215;David;Harrison;united states;M;\N
100010216;Jason;Hart;united states;M;\N
100010217;Udonis;Haslem;united states;M;\N
100010218;Trenton;Hassell;united states;M;\N
100010219;Chuck;Hayes;united states;M;\N
100010220;Jarvis;Hayes;united states;M;\N
100010221;Brendan;Haywood;united states;M;\N
100010222;Luther;Head;united states;M;\N
100010223;Alan;Henderson;united states;M;\N
100010224;Nenê;Nenê;united states;M;\N
100010225;Grant;Hill;united states;M;\N
100010226;Kirk;Hinrich;united states;M;\N
100010227;Julius;Hodge;united states;M;\N
100010228;Randy;Holcomb;united states;M;\N
100010229;Robert;Horry;united states;M;\N
100010230;Eddie;House;united states;M;\N
100010231;Dwight;Howard;united states;M;\N
100010232;Josh;Howard;united states;M;\N
100010234;Troy;Hudson;united states;M;\N
100010235;Larry;Hughes;united states;M;\N
100010236;Kris;Humphries;united states;M;\N
100010238;Steven;Hunter;united states;M;\N
100010239;Andre;Iguodala;united states;M;\N
100010240;Zydrunas;Ilgauskas;united states;M;\N
100010241;D.J.;Mbenga;united states;M;\N
100010242;Allen;Iverson;united states;M;\N
100010246;Jermaine;Jackson;united states;M;\N
100010247;Jim;Jackson;united states;M;\N
100010250;Luke;Jackson;united states;M;\N
100010251;Marc;Jackson;united states;M;\N
100010254;Stephen;Jackson;united states;M;\N
100010255;Jerome;James;united states;M;\N
100010256;LeBron;James;united states;M;\N
100010257;Mike;James;united states;M;\N
100010258;Antawn;Jamison;united states;M;\N
100010259;Marko;Jarić;united states;M;\N
100010260;Šarūnas;Jasikevičius;united states;M;\N
100010261;Al;Jefferson;united states;M;\N
100010262;Richard;Jefferson;united states;M;\N
100010263;Jared;Jeffries;united states;M;\N
100010264;Amir;Johnson;united states;M;\N
100010265;Anthony;Johnson;united states;M;\N
100010266;DerMarr;Johnson;united states;M;\N
100010267;Ervin;Johnson;united states;M;\N
100010268;Joe;Johnson;united states;M;\N
100010269;Linton;Johnson;united states;M;\N
100010272;Dahntay;Jones;united states;M;\N
100010275;Eddie;Jones;united states;M;\N
100010276;Fred;Jones;united states;M;\N
100010277;James;Jones;united states;M;\N
100010278;Jumaine;Jones;united states;M;\N
100010279;Chris;Kaman;united states;M;\N
100010280;Jason;Kapono;united states;M;\N
100010281;Mario;Kasun;united states;M;\N
100010282;Viktor;Khryapa;united states;M;\N
100010284;Andrei;Kirilenko;united states;M;\N
100010285;Linas;Kleiza;united states;M;\N
100010286;Brevin;Knight;united states;M;\N
100010287;Yaroslav;Korolev;united states;M;\N
100010288;Kyle;Korver;united states;M;\N
100010289;Nenad;Krstić;united states;M;\N
100010290;Toni;Kukoč;united states;M;\N
100010291;Raef;LaFrentz;united states;M;\N
100010292;Maciej;Lampe;united states;M;\N
100010295;David;Lee;united states;M;\N
100010296;Voshon;Lenard;united states;M;\N
100010299;Rashard;Lewis;united states;M;\N
100010300;Randy;Livingston;united states;M;\N
100010301;Shaun;Livingston;united states;M;\N
100010302;John;III;united states;M;\N
100010304;Arvydas;Macijauskas;united states;M;\N
100010306;Corey;Maggette;united states;M;\N
100010308;Stephon;Marbury;united states;M;\N
100010309;Shawn;Marion;united states;M;\N
100010311;Donyell;Marshall;united states;M;\N
100010312;Rawle;Marshall;united states;M;\N
100010313;Darrick;Martin;united states;M;\N
100010314;Kenyon;Martin;united states;M;\N
100010315;Kevin;Martin;united states;M;\N
100010316;Desmond;Mason;united states;M;\N
100010317;Jason;Maxiell;united states;M;\N
100010318;Sean;May;united states;M;\N
100010319;Rashad;McCants;united states;M;\N
100010321;Antonio;McDyess;united states;M;\N
100010322;Tracy;McGrady;united states;M;\N
100010323;Jeff;McInnis;united states;M;\N
100010325;Keith;McLeod;united states;M;\N
100010326;Stanislav;Medvedenko;united states;M;\N
100010327;Chris;Mihm;united states;M;\N
100010329;C.J.;Miles;united states;M;\N
100010330;Darius;Miles;united states;M;\N
100010331;Darko;Miličić;united states;M;\N
100010334;Andre;Miller;united states;M;\N
100010335;Brad;Miller;united states;M;\N
100010337;Yao;Ming;united states;M;\N
100010338;Cuttino;Mobley;united states;M;\N
100010339;Nazr;Mohammed;united states;M;\N
100010340;Sergei;Monia;united states;M;\N
100010343;Mikki;Moore;united states;M;\N
100010344;Terence;Morris;united states;M;\N
100010345;Alonzo;Mourning;united states;M;\N
100010346;Troy;Murphy;united states;M;\N
100010347;Lamond;Murray;united states;M;\N
100010348;Ronald;Murray;united states;M;\N
100010351;Dikembe;Mutombo;united states;M;\N
100010352;Boniface;N'Dong;united states;M;\N
100010353;Boštjan;Nachbar;united states;M;\N
100010356;Lee;Nailon;united states;M;\N
100010357;Eduardo;Nájera;united states;M;\N
100010359;Jameer;Nelson;united states;M;\N
100010360;Rasho;Nesterović;united states;M;\N
100010361;Ira;Newble;united states;M;\N
100010362;Andrés;Nocioni;united states;M;\N
100010363;Moochie;Norris;united states;M;\N
100010366;Dirk;Nowitzki;united states;M;\N
100010367;Jermaine;O'Neal;united states;M;\N
100010368;Shaquille;O'Neal;united states;M;\N
100010369;Fabricio;Oberto;united states;M;\N
100010370;Lamar;Odom;united states;M;\N
100010371;Emeka;Okafor;united states;M;\N
100010372;Mehmet;Okur;united states;M;\N
100010373;Kevin;Ollie;united states;M;\N
100010374;Michael;Olowokandi;united states;M;\N
100010377;Greg;Ostertag;united states;M;\N
100010378;Bo;Outlaw;united states;M;\N
100010379;Travis;Outlaw;united states;M;\N
100010380;Andre;Owens;united states;M;\N
100010381;Zaza;Pachulia;united states;M;\N
100010382;Scott;Padgett;united states;M;\N
100010385;Smush;Parker;united states;M;\N
100010386;Tony;Parker;united states;M;\N
100010387;Ruben;Patterson;united states;M;\N
100010390;Chris;Paul;united states;M;\N
100010391;Sasha;Pavlović;united states;M;\N
100010392;Gary;Payton;united states;M;\N
100010393;Kendrick;Perkins;united states;M;\N
100010394;Morris;Peterson;united states;M;\N
100010395;Johan;Petro;united states;M;\N
100010396;Eric;Piatkowski;united states;M;\N
100010397;Paul;Pierce;united states;M;\N
100010398;Mickaël;Piétrus;united states;M;\N
100010399;Zoran;Planinić;united states;M;\N
100010400;Pavel;Podkolzin;united states;M;\N
100010401;Scot;Pollard;united states;M;\N
100010406;Josh;Powell;united states;M;\N
100010407;Ronnie;Price;united states;M;\N
100010408;Tayshaun;Prince;united states;M;\N
100010410;Joel;Przybilla;united states;M;\N
100010411;Vladimir;Radmanović;united states;M;\N
100010414;Shavlik;Randolph;united states;M;\N
100010415;Zach;Randolph;united states;M;\N
100010416;Theo;Ratliff;united states;M;\N
100010417;Željko;Rebrača;united states;M;\N
100010418;Michael;Redd;united states;M;\N
100010419;Justin;Reed;united states;M;\N
100010422;Jason;Richardson;united states;M;\N
100010423;Quentin;Richardson;united states;M;\N
100010424;Luke;Ridnour;united states;M;\N
100010425;Anthony;Roberson;united states;M;\N
100010426;Lawrence;Roberts;united states;M;\N
100010427;Bernard;Robinson;united states;M;\N
100010428;Clifford;Robinson;united states;M;\N
100010429;Nate;Robinson;united states;M;\N
100010430;Jalen;Rose;united states;M;\N
100010433;Malik;Rose;united states;M;\N
100010434;Quinton;Ross;united states;M;\N
100010436;Kareem;Rush;united states;M;\N
100010437;Bryon;Russell;united states;M;\N
100010438;John;Salmons;united states;M;\N
100010439;Jamal;Sampson;united states;M;\N
100010440;Melvin;Sanders;united states;M;\N
100010442;Alex;Scales;united states;M;\N
100010443;Luke;Schenscher;united states;M;\N
100010444;Ha;Seung-Jin;united states;M;\N
100010445;Wayne;Simien;united states;M;\N
100010446;Bobby;Simmons;united states;M;\N
100010447;James;Singleton;united states;M;\N
100010448;Brian;Skinner;united states;M;\N
100010451;Charles;Smith;united states;M;\N
100010454;Donta;Smith;united states;M;\N
100010455;J.R.;Smith;united states;M;\N
100010456;Joe;Smith;united states;M;\N
100010457;Josh;Smith;united states;M;\N
100010458;Eric;Snow;united states;M;\N
100010459;Kirk;Snyder;united states;M;\N
100010461;Pape;Sow;united states;M;\N
100010463;DeShawn;Stevenson;united states;M;\N
100010464;Peja;Stojaković;united states;M;\N
100010467;Awvee;Storey;united states;M;\N
100010469;Salim;Stoudamire;united states;M;\N
100010470;Amar'e;Stoudemire;united states;M;\N
100010471;Mike;Sweetney;united states;M;\N
100010472;Robert;Swift;united states;M;\N
100010473;Stromile;Swift;united states;M;\N
100010474;Wally;Szczerbiak;united states;M;\N
100010477;Chris;Taft;united states;M;\N
100010478;Donell;Taylor;united states;M;\N
100010479;Maurice;Taylor;united states;M;\N
100010480;Sebastian;Telfair;united states;M;\N
100010482;Billy;Thomas;united states;M;\N
100010483;Etan;Thomas;united states;M;\N
100010484;James;Thomas;united states;M;\N
100010487;John;Thomas;united states;M;\N
100010491;Kenny;Thomas;united states;M;\N
100010492;Kurt;Thomas;united states;M;\N
100010493;Tim;Thomas;united states;M;\N
100010496;Dijon;Thompson;united states;M;\N
100010497;Jamaal;Tinsley;united states;M;\N
100010498;Jake;Tsakalidis;united states;M;\N
100010499;Nikoloz;Tskitishvili;united states;M;\N
100010502;Ronny;Turiaf;united states;M;\N
100010503;Hedo;Türkoğlu;united states;M;\N
100010505;Beno;Udrih;united states;M;\N
100010507;Keith;Horn;united states;M;\N
100010508;Anderson;Varejão;united states;M;\N
100010510;Charlie;Villanueva;united states;M;\N
100010511;Jake;Voskuhl;united states;M;\N
100010512;Jackson;Vroman;united states;M;\N
100010513;Sasha;Vujačić;united states;M;\N
100010514;Dwyane;Wade;united states;M;\N
100010515;Von;Wafer;united states;M;\N
100010516;Antoine;Walker;united states;M;\N
100010517;Samaki;Walker;united states;M;\N
100010518;Ben;Wallace;united states;M;\N
100010519;Gerald;Wallace;united states;M;\N
100010520;Rasheed;Wallace;united states;M;\N
100010521;Matt;Walsh;united states;M;\N
100010523;Hakim;Warrick;united states;M;\N
100010527;Chris;Webber;united states;M;\N
100010528;Martell;Webster;united states;M;\N
100010529;Bonzi;Wells;united states;M;\N
100010530;Jiří;Welsch;united states;M;\N
100010531;David;Wesley;united states;M;\N
100010532;David;West;united states;M;\N
100010533;Delonte;West;united states;M;\N
100010534;Robert;Whaley;united states;M;\N
100010535;Chris;Wilcox;united states;M;\N
100010538;Damien;Wilkins;united states;M;\N
100010539;Mike;Wilks;united states;M;\N
100010542;Aaron;Williams;united states;M;\N
100010546;Deron;Williams;united states;M;\N
100010547;Eric;Williams;united states;M;\N
100010548;Jason;Williams;united states;M;\N
100010549;Lou;Williams;united states;M;\N
100010550;Marvin;Williams;united states;M;\N
100010551;Mo;Williams;united states;M;\N
100010553;Loren;Woods;united states;M;\N
100010554;Qyntel;Woods;united states;M;\N
100010555;Metta;Peace;united states;M;\N
100010558;Antoine;Wright;united states;M;\N
100010559;Bracey;Wright;united states;M;\N
100010560;Dorell;Wright;united states;M;\N
100010561;Lorenzen;Wright;united states;M;\N
100010562;Derrick;Zimmerman;united states;M;\N
100010564;Hassan;Adams;united states;M;\N
100010565;Maurice;Ager;united states;M;\N
100010566;LaMarcus;Aldridge;united states;M;\N
100010571;Lou;Amundson;united states;M;\N
100010581;Hilton;Armstrong;united states;M;\N
100010584;James;Augustine;united states;M;\N
100010585;Kelenna;Azubuike;united states;M;\N
100010586;Renaldo;Balkman;united states;M;\N
100010589;J.J.;Barea;united states;M;\N
100010590;Andrea;Bargnani;united states;M;\N
100010596;Maceo;Baston;united states;M;\N
100010608;Will;Blalock;united states;M;\N
100010614;Josh;Boone;united states;M;\N
100010622;Cedric;Bozeman;united states;M;\N
100010624;Ronnie;Brewer;united states;M;\N
100010626;Andre;Brown;united states;M;\N
100010631;Shannon;Brown;united states;M;\N
100010642;Rodney;Carney;united states;M;\N
100010654;Mardy;Collins;united states;M;\N
100010656;Will;Conroy;united states;M;\N
100010669;Paul;Davis;united states;M;\N
100010674;Yakhouba;Diawara;united states;M;\N
100010686;Quincy;Douby;united states;M;\N
100010701;Jordan;Farmar;united states;M;\N
100010702;Desmon;Farmer;united states;M;\N
100010709;Randy;Foye;united states;M;\N
100010712;Matt;Freije;united states;M;\N
100010715;Jorge;Garbajosa;united states;M;\N
100010720;Rudy;Gay;united states;M;\N
100010721;Mickaël;Gelabale;united states;M;\N
100010723;Daniel;Gibson;united states;M;\N
100010726;Andreas;Glyniadakis;united states;M;\N
100010736;Lynn;Greer;united states;M;\N
100010739;Mike;Hall;united states;M;\N
100010745;Junior;Harrington;united states;M;\N
100010759;Walter;Herrmann;united states;M;\N
100010763;Robert;Hite;united states;M;\N
100010767;Ryan;Hollins;united states;M;\N
100010780;Mile;Ilić;united states;M;\N
100010782;Ersan;İlyasova;united states;M;\N
100010807;Alexander;Johnson;united states;M;\N
100010815;Bobby;Jones;united states;M;\N
100010827;Solomon;Jones;united states;M;\N
100010832;Tarence;Kinsey;united states;M;\N
100010840;James;Lang;united states;M;\N
100010845;Kyle;Lowry;united states;M;\N
100010851;Renaldo;Major;united states;M;\N
100010854;Damir;Markota;united states;M;\N
100010862;Roger;Mason;united states;M;\N
100010866;Chris;McCray;united states;M;\N
100010868;Ivan;McFarlin;united states;M;\N
100010876;Pops;Mensah-Bonsu;united states;M;\N
100010884;Paul;Millsap;united states;M;\N
100010889;Randolph;Morris;united states;M;\N
100010890;Adam;Morrison;united states;M;\N
100010904;David;Noel;united states;M;\N
100010905;Steve;Novak;united states;M;\N
100010907;Patrick;O'Bryant;united states;M;\N
100010923;Anthony;Parker;united states;M;\N
100010936;Kevinn;Pinkney;united states;M;\N
100010940;Leon;Powe;united states;M;\N
100010944;Roger;Powell;united states;M;\N
100010953;Allan;Ray;united states;M;\N
100010955;J.J.;Redick;united states;M;\N
100010957;Jared;Reiner;united states;M;\N
100010959;Jeremy;Richardson;united states;M;\N
100010971;Sergio;Rodríguez;united states;M;\N
100010972;Rajon;Rondo;united states;M;\N
100010976;Brandon;Roy;united states;M;\N
100010982;Thabo;Sefolosha;united states;M;\N
100010983;Mouhamed;Sene;united states;M;\N
100010985;Cedric;Simmons;united states;M;\N
100010988;Uroš;Slokar;united states;M;\N
100010989;Craig;Smith;united states;M;\N
100010995;Steven;Smith;united states;M;\N
100011000;Vassilis;Spanoulis;united states;M;\N
100011018;Tyrus;Thomas;united states;M;\N
100011024;P.J.;Tucker;united states;M;\N
100011032;Marcus;Vinicius;united states;M;\N
100011037;Dajuan;Wagner;united states;M;\N
100011053;James;White;united states;M;\N
100011064;Justin;Williams;united states;M;\N
100011066;Marcus;Williams;united states;M;\N
100011069;Shammond;Williams;united states;M;\N
100011070;Shawne;Williams;united states;M;\N
100011071;Shelden;Williams;united states;M;\N
100011073;Kevin;Willis;united states;M;\N
100011080;Arron;Afflalo;united states;M;\N
100011091;Lance;Allred;united states;M;\N
100011092;Morris;Almond;united states;M;\N
100011098;Joel;Anthony;united states;M;\N
100011123;Marco;Belinelli;united states;M;\N
100011145;Corey;Brewer;united states;M;\N
100011151;Aaron;Brooks;united states;M;\N
100011177;Wilson;Chandler;united states;M;\N
100011185;Mike;Conley;united states;M;\N
100011189;Daequan;Cook;united states;M;\N
100011191;Javaris;Crittenton;united states;M;\N
100011200;Jermareo;Davidson;united states;M;\N
100011202;Glen;Davis;united states;M;\N
100011209;Guillermo;Díaz;united states;M;\N
100011211;Kaniel;Dickens;united states;M;\N
100011230;Kevin;Durant;united states;M;\N
100011241;Nick;Fazekas;united states;M;\N
100011245;Kyrylo;Fesenko;united states;M;\N
100011258;Thomas;Gardner;united states;M;\N
100011281;Marcin;Gortat;united states;M;\N
100011289;Jeff;Green;united states;M;\N
100011290;Taurean;Green;united states;M;\N
100011306;Mike;Harris;united states;M;\N
100011313;Spencer;Hawes;united states;M;\N
100011325;Al;Horford;united states;M;\N
100011351;Casey;Jacobsen;united states;M;\N
100011362;Yi;Jianlian;united states;M;\N
100011388;Coby;Karl;united states;M;\N
100011402;Carl;Landry;united states;M;\N
100011403;Keith;Langford;united states;M;\N
100011404;Stéphane;Lasme;united states;M;\N
100011407;Acie;Law;united states;M;\N
100011419;Ian;Mahinmi;united states;M;\N
100011435;Jelani;McCoy;united states;M;\N
100011438;Dominic;McGuire;united states;M;\N
100011440;Josh;McRoberts;united states;M;\N
100011453;Jamario;Moon;united states;M;\N
100011465;Juan;Navarro;united states;M;\N
100011472;Demetris;Nichols;united states;M;\N
100011475;Joakim;Noah;united states;M;\N
100011502;Oleksiy;Pecherov;united states;M;\N
100011504;Kosta;Perović;united states;M;\N
100011514;Kasib;Powell;united states;M;\N
100011517;Gabe;Pruitt;united states;M;\N
100011528;Chris;Richard;united states;M;\N
100011545;Cheikh;Samb;united states;M;\N
100011547;Luis;Scola;united states;M;\N
100011550;Ramon;Sessions;united states;M;\N
100011555;Courtney;Sims;united states;M;\N
100011559;Jason;Smith;united states;M;\N
100011578;D.J.;Strawberry;united states;M;\N
100011579;Rodney;Stuckey;united states;M;\N
100011598;Al;Thornton;united states;M;\N
100011600;Alando;Tucker;united states;M;\N
100011623;Darius;Washington;united states;M;\N
100011624;Darryl;Watkins;united states;M;\N
100011625;C.J.;Watson;united states;M;\N
100011636;Mario;West;united states;M;\N
100011656;Sean;Williams;united states;M;\N
100011666;Brandan;Wright;united states;M;\N
100011668;Julian;Wright;united states;M;\N
100011672;Nick;Young;united states;M;\N
100011673;Thaddeus;Young;united states;M;\N
100011681;Alexis;Ajinça;united states;M;\N
100011683;Joe;Alexander;united states;M;\N
100011693;Ryan;Anderson;united states;M;\N
100011699;Darrell;Arthur;united states;M;\N
100011703;D.J.;Augustin;united states;M;\N
100011718;Nicolas;Batum;united states;M;\N
100011719;Jerryd;Bayless;united states;M;\N
100011720;Michael;Beasley;united states;M;\N
100011752;Bobby;Brown;united states;M;\N
100011778;Mario;Chalmers;united states;M;\N
100011796;Joe;Crawford;united states;M;\N
100011829;Joey;Dorsey;united states;M;\N
100011833;Chris;Douglas-Roberts;united states;M;\N
100011834;Goran;Dragić;united states;M;\N
100011850;Rudy;Fernández;united states;M;\N
100011862;Danilo;Gallinari;united states;M;\N
100011866;Marc;Gasol;united states;M;\N
100011871;J.R.;Giddens;united states;M;\N
100011880;Eric;Gordon;united states;M;\N
100011889;Donté;Greene;united states;M;\N
100011890;Hamed;Haddadi;united states;M;\N
100011891;Malik;Hairston;united states;M;\N
100011911;Roy;Hibbert;united states;M;\N
100011912;J.J.;Hickson;united states;M;\N
100011914;George;Hill;united states;M;\N
100011916;Steven;Hill;united states;M;\N
100011933;Othello;Hunter;united states;M;\N
100011943;Darnell;Jackson;united states;M;\N
100011952;Nathan;Jawai;united states;M;\N
100011954;Dontell;Jefferson;united states;M;\N
100011964;Trey;Johnson;united states;M;\N
100011971;DeAndre;Jordan;united states;M;\N
100011980;Kosta;Koufos;united states;M;\N
100011982;Rob;Kurz;united states;M;\N
100011985;Courtney;Lee;united states;M;\N
100011991;Brook;Lopez;united states;M;\N
100011992;Robin;Lopez;united states;M;\N
100011993;Kevin;Love;united states;M;\N
100012009;Cartier;Martin;united states;M;\N
100012016;O.J.;Mayo;united states;M;\N
100012017;Luc;Moute;united states;M;\N
100012022;JaVale;McGee;united states;M;\N
100012052;Anthony;Morrow;united states;M;\N
100012058;DeMarcus;Nelson;united states;M;\N
100012078;Greg;Oden;united states;M;\N
100012108;Anthony;Randolph;united states;M;\N
100012128;Derrick;Rose;united states;M;\N
100012135;Brandon;Rush;united states;M;\N
100012153;Walter;Sharpe;united states;M;\N
100012161;Sean;Singletary;united states;M;\N
100012172;Will;Solomon;united states;M;\N
100012176;Marreese;Speights;united states;M;\N
100012187;Mike;Taylor;united states;M;\N
100012198;Jason;Thompson;united states;M;\N
100012200;Anthony;Tolliver;united states;M;\N
100012206;Roko;Ukić;united states;M;\N
100012214;Henry;Walker;united states;M;\N
100012222;Kyle;Weaver;united states;M;\N
100012224;Sonny;Weems;united states;M;\N
100012228;Russell;Westbrook;united states;M;\N
100012229;D.J.;White;united states;M;\N
100012236;Jawad;Williams;united states;M;\N
100012255;Sun;Yue;united states;M;\N
100012268;David;Andersen;united states;M;\N
100012269;Antonio;Anderson;united states;M;\N
100012283;Jeff;Ayres;united states;M;\N
100012298;Rodrigue;Beaubois;united states;M;\N
100012308;DeJuan;Blair;united states;M;\N
100012329;Jon;Brockman;united states;M;\N
100012334;Derrick;Brown;united states;M;\N
100012341;Chase;Budinger;united states;M;\N
100012358;Omri;Casspi;united states;M;\N
100012362;Earl;Clark;united states;M;\N
100012366;Darren;Collison;united states;M;\N
100012373;Dante;Cunningham;united states;M;\N
100012375;JamesOn;Curry;united states;M;\N
100012376;Stephen;Curry;united states;M;\N
100012384;Austin;Daye;united states;M;\N
100012387;DeMar;DeRozan;united states;M;\N
100012398;Toney;Douglas;united states;M;\N
100012406;Wayne;Ellington;united states;M;\N
100012413;Tyreke;Evans;united states;M;\N
100012422;Jonny;Flynn;united states;M;\N
100012428;Sundiata;Gaines;united states;M;\N
100012435;Alonzo;Gee;united states;M;\N
100012438;Taj;Gibson;united states;M;\N
100012442;Trey;Gilder;united states;M;\N
100012457;Danny;Green;united states;M;\N
100012461;Taylor;Griffin;united states;M;\N
100012464;Marcus;Haislip;united states;M;\N
100012466;Tyler;Hansbrough;united states;M;\N
100012467;James;Harden;united states;M;\N
100012485;Gerald;Henderson;united states;M;\N
100012491;Jordan;Hill;united states;M;\N
100012495;Jrue;Holiday;united states;M;\N
100012506;Lester;Hudson;united states;M;\N
100012515;Chris;Hunter;united states;M;\N
100012519;Serge;Ibaka;united states;M;\N
100012531;Cedric;Jackson;united states;M;\N
100012547;Othyus;Jeffers;united states;M;\N
100012553;Brandon;Jennings;united states;M;\N
100012554;Jonas;Jerebko;united states;M;\N
100012558;James;Johnson;united states;M;\N
100012575;Oliver;Lafayette;united states;M;\N
100012579;Marcus;Landry;united states;M;\N
100012586;Ty;Lawson;united states;M;\N
100012611;Wesley;Matthews;united states;M;\N
100012614;Eric;Maynor;united states;M;\N
100012628;Jodie;Meeks;united states;M;\N
100012641;Patty;Mills;united states;M;\N
100012649;Byron;Mullens;united states;M;\N
100012691;A.J.;Price;united states;M;\N
100012753;DaJuan;Summers;united states;M;\N
100012754;Jermaine;Taylor;united states;M;\N
100012755;Jeff;Teague;united states;M;\N
100012759;Garrett;Temple;united states;M;\N
100012764;Hasheem;Thabeet;united states;M;\N
100012776;Marcus;Thornton;united states;M;\N
100012823;Reggie;Williams;united states;M;\N
100012826;Terrence;Williams;united states;M;\N
100012832;Sam;Young;united states;M;\N
100012834;Jeff;Adrien;united states;M;\N
100012840;Solomon;Alabi;united states;M;\N
100012841;Cole;Aldrich;united states;M;\N
100012846;Al-Farouq;Aminu;united states;M;\N
100012852;James;Anderson;united states;M;\N
100012869;Ömer;Aşık;united states;M;\N
100012871;Luke;Babbitt;united states;M;\N
